place,name,blkgrps,population,households,alltransit_performance_score,state
"""2536335""","""Longmeadow""",8.0,15876.0,5694.0,2.5,MA
"""2537000""","""Lowell""",80.0,110964.0,38965.0,6.3,MA
"""2537385""","""Lunenburg""",0.83,1559.23,596.61,1.1,MA
"""2537490""","""Lynn""",72.0,93069.0,32981.0,7.4,MA
"""2537595""","""Lynnfield""",9.0,12732.0,4529.0,0.6,MA
"""2537735""","""Madaket""",0.2,109.09,33.98,0.1,MA
"""2537875""","""Malden""",52.0,61212.0,23028.0,8.7,MA
"""2538230""","""Mansfield Center""",3.67,7139.94,2826.24,5.0,MA
"""2538435""","""Marblehead""",20.0,20392.24,8249.73,4.8,MA
"""2538575""","""Marion Center""",1.09,1074.47,388.07,0.0,MA
"""2538715""","""Marlborough""",21.0,39771.0,15529.0,1.8,MA
"""2538820""","""Marshfield""",3.61,5120.45,1987.22,1.4,MA
"""2538960""","""Marshfield Hills""",2.0,2465.0,879.0,0.0,MA
"""2539152""","""Mashpee Neck""",0.54,947.04,398.24,0.0,MA
"""2539485""","""Mattapoisett Center""",3.07,3229.53,1286.04,0.0,MA
"""2539660""","""Maynard""",7.0,10560.0,4274.0,0.1,MA
"""2539730""","""Medfield""",3.35,6416.25,2253.48,0.0,MA
"""2539835""","""Medford""",53.0,57700.0,22490.0,8.5,MA
"""2540115""","""Melrose""",27.0,28132.0,11481.0,7.5,MA
"""2540710""","""Methuen Town""",35.0,49575.0,17665.0,1.9,MA
"""2540885""","""Middleborough Center""",6.0,7462.0,2815.0,2.9,MA
"""2541200""","""Milford""",17.0,25738.0,10002.0,2.0,MA
"""2541410""","""Millers Falls""",0.14,133.74,50.87,0.9,MA
"""2541532""","""Millis-Clicquot""",2.46,3584.38,1476.61,0.0,MA
"""2541725""","""Milton""",25.0,27527.0,8970.0,7.2,MA
"""2541960""","""Monomoscoy Island""",0.07,84.94,40.06,0.0,MA
"""2542180""","""Monson Center""",1.38,864.79,352.07,0.0,MA
"""2542670""","""Monument Beach""",1.78,3246.79,1391.6,1.2,MA
"""2543615""","""Nahant""",4.0,3488.0,1597.0,2.5,MA
"""2543755""","""Nantucket""",5.53,6333.78,2236.5,5.1,MA
"""2544140""","""Needham""",23.0,30423.62,10650.31,5.0,MA
"""2545000""","""New Bedford""",87.0,95125.0,39491.0,3.7,MA
"""2545245""","""Newburyport""",14.0,17890.0,7881.0,2.9,MA
"""2545500""","""New Seabury""",0.91,904.88,518.47,0.0,MA
"""2545560""","""Newton""",64.0,88479.0,30952.0,8.1,MA
"""2546225""","""North Adams""",12.0,13211.0,5839.0,1.5,MA
"""2546295""","""North Amherst""",2.71,4631.17,1190.07,6.5,MA
"""2546330""","""Northampton""",19.0,28548.0,11406.0,4.0,MA
"""2546785""","""Northborough""",5.0,6316.0,2342.0,0.0,MA
"""2547100""","""North Brookfield""",3.0,2226.0,848.0,0.0,MA
"""2547590""","""North Eastham""",1.87,1498.37,821.21,1.5,MA
"""2547730""","""North Falmouth""",3.38,2781.07,1316.87,0.9,MA
"""2547800""","""Northfield""",0.33,485.1,196.7,0.0,MA
"""2548220""","""North Lakeville""",2.0,2710.48,1179.01,2.6,MA
"""2548710""","""North Pembroke""",2.17,2683.6,1101.38,1.2,MA
"""2548780""","""North Plymouth""",3.0,3779.0,1510.0,3.6,MA
"""2549165""","""North Scituate""",4.0,4890.0,1787.0,2.5,MA
"""2549200""","""North Seekonk""",2.61,2457.5,909.77,2.3,MA
"""2549700""","""Northwest Harwich""",3.74,3918.9,1630.16,1.2,MA
"""2549710""","""North Westport""",1.69,3810.48,1513.86,1.4,MA
"""2550005""","""Norton Center""",0.95,2747.4,455.15,2.1,MA
"""2550285""","""Norwood""",21.0,29121.0,11757.0,5.5,MA
"""2550862""","""Ocean Bluff-Brant Rock""",3.0,5223.0,2022.0,1.0,MA
