place,name,blkgrps,population,households,alltransit_performance_score,state
"""0442460""","""Lower Santan Village""",0.11,112.63,38.52,0.0,AZ
"""0442590""","""Low Mountain""",0.46,289.84,90.73,0.0,AZ
"""0442660""","""Lukachukai""",1.03,1161.32,268.67,0.3,AZ
"""0442940""","""Lupton""",0.0,2.08,0.56,0.3,AZ
"""0443150""","""McConnico""",0.36,432.59,108.28,0.4,AZ
"""0443430""","""McNary""",0.02,38.89,10.36,0.0,AZ
"""0443570""","""McNeal""",0.0,3.06,1.55,0.0,AZ
"""0443920""","""Maish Vaya""",0.01,8.02,1.95,0.3,AZ
"""0443990""","""Mammoth""",1.2,917.06,300.96,0.0,AZ
"""0444200""","""Many Farms""",0.12,150.15,42.58,0.3,AZ
"""0444270""","""Marana""",11.58,38877.66,13973.36,1.0,AZ
"""0444410""","""Maricopa""",21.25,45253.96,13953.66,0.6,AZ
"""0444450""","""Maricopa Colony""",0.08,288.42,62.31,2.0,AZ
"""0444830""","""Martinez Lake""",0.16,35.77,13.18,0.0,AZ
"""0445180""","""Mayer""",0.24,475.22,151.98,0.0,AZ
"""0445275""","""Mead Ranch""",0.01,5.08,2.47,0.0,AZ
"""0445285""","""Meadview""",0.04,45.72,22.74,0.0,AZ
"""0446000""","""Mesa""",281.85,478103.55,174489.39,4.6,AZ
"""0446005""","""Mesa del Caballo""",0.01,6.13,2.59,0.0,AZ
"""0446070""","""Mescal""",0.73,895.94,400.63,0.0,AZ
"""0446087""","""Mesquite Creek""",0.04,72.61,29.65,0.0,AZ
"""0446350""","""Miami""",0.23,360.36,128.51,0.0,AZ
"""0446840""","""Miracle Valley""",0.01,19.83,8.26,0.0,AZ
"""0447190""","""Moccasin""",0.0,10.02,1.71,0.0,AZ
"""0447330""","""Moenkopi""",0.02,20.65,5.48,0.3,AZ
"""0447400""","""Mohave Valley""",0.75,1834.82,695.26,0.0,AZ
"""0447495""","""Mojave Ranch Estates""",0.03,53.55,21.87,0.0,AZ
"""0447610""","""Morenci""",0.54,643.94,212.49,0.0,AZ
"""0447750""","""Morristown""",0.01,11.27,4.46,0.0,AZ
"""0447820""","""Mountainaire""",0.61,606.09,281.89,0.0,AZ
"""0448170""","""Munds Park""",0.14,85.95,53.16,0.0,AZ
"""0448310""","""Naco""",0.06,120.09,53.25,0.0,AZ
"""0449010""","""Nazlini""",0.03,29.84,7.65,0.3,AZ
"""0449100""","""Nelson""",0.03,32.83,4.33,0.7,AZ
"""0449270""","""New Kingman-Butler""",6.87,10598.21,4245.74,0.0,AZ
"""0449360""","""New River""",7.59,13217.83,5122.75,0.0,AZ
"""0449640""","""Nogales""",13.6,18756.1,6004.97,0.0,AZ
"""0449710""","""Nolic""",0.0,1.35,0.35,0.2,AZ
"""0450000""","""North Fork""",0.42,1112.95,282.73,0.0,AZ
"""0450340""","""Nutrioso""",0.0,0.43,0.2,0.0,AZ
"""0450480""","""Oak Springs""",0.0,1.11,0.3,0.3,AZ
"""0450620""","""Oatman""",0.0,1.78,0.39,0.0,AZ
"""0451142""","""Oljato-Monument Valley""",0.02,21.53,6.46,0.0,AZ
"""0451180""","""Oracle""",0.6,1061.93,395.72,0.0,AZ
"""0451465""","""Orange Grove Mobile Manor""",0.01,24.69,6.65,1.9,AZ
"""0451600""","""Oro Valley""",17.7,36830.87,15602.04,1.2,AZ
"""0451775""","""Oxbow Estates""",0.0,1.08,0.52,0.0,AZ
"""0451800""","""Padre Ranchitos""",0.04,42.12,11.75,1.9,AZ
"""0451810""","""Page""",6.23,6595.16,1997.33,0.0,AZ
"""0452230""","""Palominas""",0.03,69.93,29.14,0.0,AZ
"""0452930""","""Paradise Valley""",9.86,14182.55,5384.57,3.8,AZ
"""0453070""","""Parker""",2.05,3142.02,928.53,0.0,AZ
"""0453210""","""Parker Strip""",0.05,15.21,8.47,0.0,AZ
"""0453350""","""Parks""",1.01,1369.83,698.39,0.0,AZ
"""0453490""","""Patagonia""",0.03,30.27,12.76,0.0,AZ
"""0453560""","""Paulden""",1.98,3545.99,1473.35,0.0,AZ
"""0453700""","""Payson""",7.24,10406.22,4666.81,0.0,AZ
"""0453770""","""Peach Springs""",0.01,15.99,4.18,0.0,AZ
"""0453910""","""Peeples Valley""",0.08,149.74,72.38,0.0,AZ
"""0454050""","""Peoria""",102.29,157812.41,55913.98,1.8,AZ
"""0454190""","""Peridot""",0.47,598.16,122.79,0.0,AZ
"""0455000""","""Phoenix""",953.06,1557405.63,539928.29,6.1,AZ
"""0455210""","""Picacho""",0.04,62.08,18.5,0.0,AZ
"""0455300""","""Picture Rocks""",3.0,5462.71,2164.09,0.0,AZ
"""0455560""","""Pima""",1.03,1399.97,452.31,0.0,AZ
"""0455575""","""Pimaco Two""",0.02,42.73,16.36,0.0,AZ
"""0455630""","""Pinal""",0.38,627.69,218.54,0.0,AZ
"""0455700""","""Pine""",0.84,546.15,280.92,0.0,AZ
"""0455840""","""Pinedale""",0.02,27.21,9.44,0.0,AZ
"""0455845""","""Pine Lake""",0.0,3.49,1.54,0.0,AZ
"""0455880""","""Pinetop Country Club""",1.48,1639.75,687.63,0.0,AZ
"""0455980""","""Pinetop-Lakeside""",4.41,4908.5,1991.25,0.0,AZ
"""0455983""","""Pinion Pines""",0.0,3.11,1.37,0.0,AZ
"""0456120""","""Pinon""",0.09,95.96,28.14,0.3,AZ
"""0456400""","""Pirtleville""",1.04,1586.7,549.39,0.0,AZ
"""0456470""","""Pisinemo""",0.0,3.47,0.82,0.0,AZ
"""0457170""","""Poston""",0.01,14.8,4.08,0.0,AZ
"""0457380""","""Prescott""",23.02,37062.96,16790.9,0.0,AZ
"""0457450""","""Prescott Valley""",13.26,36876.0,14643.85,0.0,AZ
"""0458010""","""Quartzsite""",0.27,347.92,202.36,0.0,AZ
"""0458150""","""Queen Creek""",14.37,33033.89,10032.7,0.0,AZ
"""0458290""","""Queen Valley""",0.03,72.58,36.37,0.0,AZ
"""0458620""","""Rainbow City""",0.9,1067.72,268.06,0.0,AZ
