place,name,blkgrps,population,households,alltransit_performance_score,state
"""1767372""","""Sammons Point""",0.19,96.44,37.7,0.2,IL
"""1767444""","""Sandoval""",0.38,241.47,96.63,0.0,IL
"""1767548""","""Sandwich""",3.09,4501.6,1558.35,0.0,IL
"""1767613""","""San Jose""",0.01,8.74,3.52,0.0,IL
"""1767756""","""Sauget""",1.45,1609.01,722.0,5.6,IL
"""1767769""","""Sauk Village""",5.65,7056.77,2342.23,2.9,IL
"""1767795""","""Saunemin""",0.0,2.73,1.02,0.0,IL
"""1767821""","""Savanna""",2.38,1719.77,809.38,0.0,IL
"""1767860""","""Savoy""",2.26,6142.57,2583.72,6.3,IL
"""1767873""","""Sawyerville""",0.15,133.28,54.29,0.0,IL
"""1767912""","""Saybrook""",0.02,21.48,8.57,0.0,IL
"""1767925""","""Scales Mound""",0.02,15.27,6.96,0.0,IL
"""1768003""","""Schaumburg""",48.54,75810.29,29884.34,3.1,IL
"""1768081""","""Schiller Park""",5.98,11654.36,4197.56,7.3,IL
"""1768120""","""Schram City""",0.4,288.34,124.75,0.0,IL
"""1768198""","""Sciota""",0.0,1.51,0.65,0.0,IL
"""1768328""","""Scott AFB""",1.07,1473.39,399.06,7.9,IL
"""1768406""","""Scottville""",0.02,8.4,3.88,0.0,IL
"""1768458""","""Seaton""",0.03,14.14,5.92,0.0,IL
"""1768471""","""Seatonville""",0.03,16.45,6.31,0.0,IL
"""1768510""","""Secor""",0.01,6.9,2.55,0.0,IL
"""1768640""","""Seneca""",1.31,1445.04,542.9,0.0,IL
"""1768705""","""Sesser""",0.29,212.24,88.77,0.0,IL
"""1768809""","""Seymour""",0.0,2.59,1.14,0.0,IL
"""1768822""","""Shabbona""",0.02,39.2,15.46,0.0,IL
"""1768991""","""Shannon""",0.73,420.7,185.46,0.0,IL
"""1769082""","""Shawneetown""",0.03,23.28,9.28,0.0,IL
"""1769147""","""Sheffield""",0.22,169.27,75.24,0.0,IL
"""1769186""","""Shelbyville""",3.11,3413.07,1489.59,0.0,IL
"""1769212""","""Sheldon""",0.07,62.02,22.96,0.0,IL
"""1769277""","""Sheridan""",0.39,1247.47,214.81,0.0,IL
"""1769342""","""Sherman""",0.84,1411.16,604.74,1.1,IL
"""1769368""","""Sherrard""",0.24,179.33,75.68,0.0,IL
"""1769524""","""Shiloh""",6.21,14680.76,5771.83,4.2,IL
"""1769563""","""Shipman""",0.04,52.13,19.44,0.0,IL
"""1769758""","""Shorewood""",6.64,13696.24,4735.18,0.7,IL
"""1769797""","""Shumway""",0.01,10.25,4.12,0.0,IL
"""1769810""","""Sibley""",0.0,4.19,1.86,0.0,IL
"""1769836""","""Sidell""",0.02,20.65,8.3,0.0,IL
"""1769875""","""Sidney""",0.56,488.67,197.95,0.0,IL
"""1769914""","""Sigel""",0.01,8.1,2.78,0.0,IL
"""1769979""","""Silvis""",4.4,6941.0,2809.44,5.1,IL
"""1770005""","""Simpson""",0.01,10.27,4.1,0.0,IL
"""1770031""","""Sims""",0.04,27.04,11.14,0.0,IL
"""1770122""","""Skokie""",50.21,64434.47,22367.46,7.6,IL
