place,name,blkgrps,population,households,alltransit_performance_score,state
"""2609840""","""Boyne Falls""",0.03,24.53,9.93,0.0,MI
"""2610160""","""Breckenridge""",0.72,538.83,248.93,0.0,MI
"""2610180""","""Breedsville""",0.05,50.58,18.99,0.0,MI
"""2610300""","""Brethren""",0.06,49.49,19.39,0.0,MI
"""2610440""","""Bridgeport""",4.14,5495.28,2292.58,0.6,MI
"""2610580""","""Bridgman""",0.43,613.67,285.17,0.0,MI
"""2610620""","""Brighton""",5.98,7545.77,3662.33,0.0,MI
"""2610760""","""Britton""",0.06,79.49,27.01,0.0,MI
"""2610860""","""Bronson""",2.04,1908.3,649.25,0.0,MI
"""2611000""","""Brooklyn""",0.19,193.25,78.93,0.0,MI
"""2611180""","""Brown City""",0.49,637.4,278.01,0.0,MI
"""2611200""","""Brownlee Park""",1.6,1734.92,707.85,1.5,MI
"""2611380""","""Brutus""",0.15,213.42,91.69,0.0,MI
"""2611400""","""Buchanan""",3.63,3105.26,1234.69,0.0,MI
"""2611480""","""Buckley""",0.03,62.57,22.81,0.0,MI
"""2611555""","""Buena Vista""",5.83,5733.78,2541.91,3.0,MI
"""2611800""","""Burlington""",0.04,37.8,13.77,0.0,MI
"""2611920""","""Burr Oak""",0.1,115.13,42.79,0.0,MI
"""2612000""","""Burt""",0.29,603.18,203.42,0.0,MI
"""2612060""","""Burton""",22.0,28856.0,11663.0,1.8,MI
"""2612260""","""Byron""",0.04,73.39,28.78,0.0,MI
"""2612280""","""Byron Center""",1.14,4966.15,1655.3,0.0,MI
"""2612290""","""Caberfae""",0.0,5.51,2.25,0.0,MI
"""2612320""","""Cadillac""",8.69,9048.74,3685.2,0.0,MI
"""2612480""","""Caledonia""",0.25,871.73,304.59,0.0,MI
"""2612580""","""Calumet""",0.72,642.26,283.42,0.0,MI
"""2612760""","""Camden""",0.04,37.99,12.38,0.0,MI
"""2612980""","""Canada Creek Ranch""",0.03,18.22,8.89,0.0,MI
"""2613010""","""Canadian Lakes""",1.01,1412.27,651.61,0.0,MI
"""2613140""","""Capac""",2.01,1951.51,739.13,0.0,MI
"""2613220""","""Carleton""",0.87,897.93,356.72,0.0,MI
"""2613400""","""Carney""",0.01,16.63,6.55,0.0,MI
"""2613420""","""Caro""",2.74,2416.63,1030.13,0.0,MI
"""2613480""","""Carp Lake""",0.06,56.26,26.94,0.0,MI
"""2613600""","""Carson City""",0.19,211.92,80.83,0.0,MI
"""2613620""","""Carsonville""",0.03,36.12,14.12,0.0,MI
"""2613760""","""Caseville""",0.32,214.83,126.31,0.0,MI
"""2613820""","""Casnovia""",0.06,116.53,35.34,0.0,MI
"""2613860""","""Caspian""",0.28,299.22,163.15,0.0,MI
"""2613880""","""Cass City""",0.77,1136.22,452.05,0.0,MI
"""2613900""","""Cassopolis""",0.81,817.56,325.98,0.0,MI
"""2614020""","""Cedar""",0.01,9.33,3.33,1.0,MI
"""2614200""","""Cedar Springs""",0.61,1330.89,477.66,0.4,MI
"""2614260""","""Cement City""",0.09,75.55,32.18,0.0,MI
"""2614320""","""Center Line""",8.0,8299.0,3618.0,5.5,MI
"""2614400""","""Central Lake""",0.26,220.8,99.1,0.0,MI
"""2614460""","""Centreville""",0.18,212.51,67.54,0.0,MI
"""2614780""","""Charlevoix""",2.88,2413.72,1275.92,0.0,MI
"""2614820""","""Charlotte""",7.47,7163.69,2906.77,0.0,MI
"""2614940""","""Chatham""",0.02,24.1,10.02,0.0,MI
"""2615000""","""Cheboygan""",3.02,3120.52,1293.36,0.0,MI
"""2615020""","""Chelsea""",3.99,5145.28,2149.81,0.6,MI
"""2615140""","""Chesaning""",0.54,710.39,294.56,0.0,MI
"""2615715""","""Chums Corner""",0.58,1372.76,471.2,1.1,MI
"""2615920""","""Clare""",1.81,1938.89,836.89,0.0,MI
"""2616140""","""Clarksville""",0.04,73.24,29.16,0.0,MI
"""2616160""","""Clawson""",11.0,12006.0,5652.0,3.9,MI
"""2616280""","""Clayton""",0.04,31.08,12.0,0.0,MI
"""2616420""","""Clifford""",0.04,65.17,23.77,0.0,MI
"""2616440""","""Climax""",0.07,114.24,44.04,0.0,MI
"""2616480""","""Clinton""",1.35,1491.43,603.98,0.0,MI
"""2616620""","""Clio""",2.0,2539.36,1320.21,0.0,MI
"""2617020""","""Coldwater""",8.27,9580.33,3771.65,0.0,MI
"""2617100""","""Coleman""",0.08,173.69,74.32,0.0,MI
"""2617320""","""Coloma""",0.5,550.09,215.88,0.0,MI
"""2617360""","""Colon""",0.29,209.64,93.17,0.0,MI
"""2617460""","""Columbiaville""",0.09,134.53,51.39,0.0,MI
"""2617690""","""Comstock Northwest""",3.54,6092.78,2784.35,3.8,MI
"""2617700""","""Comstock Park""",7.73,9923.2,3998.03,3.0,MI
"""2617740""","""Concord""",0.17,242.43,87.64,0.0,MI
"""2617840""","""Constantine""",0.43,473.65,186.43,0.0,MI
"""2617900""","""Conway""",0.06,71.68,32.65,0.0,MI
"""2618020""","""Coopersville""",2.0,4376.0,1615.0,0.0,MI
"""2618040""","""Copemish""",0.03,24.19,9.74,0.0,MI
"""2618080""","""Copper City""",0.0,1.73,0.66,0.0,MI
"""2618100""","""Copper Harbor""",0.01,3.24,1.67,0.0,MI
"""2618300""","""Corunna""",1.71,1718.44,686.24,0.0,MI
"""2618880""","""Cross Village""",0.02,21.18,10.14,0.0,MI
"""2618920""","""Croswell""",0.67,885.66,391.87,0.0,MI
"""2619135""","""Crystal Downs Country Club""",0.07,47.88,26.26,0.0,MI
"""2619140""","""Crystal Falls""",0.74,848.11,347.47,0.0,MI
"""2619195""","""Crystal Mountain""",0.04,64.48,20.53,0.0,MI
"""2619420""","""Custer""",0.04,48.83,17.94,0.0,MI
"""2619500""","""Cutlerville""",10.16,15856.22,6070.4,3.0,MI
"""2619560""","""Daggett""",0.02,16.23,7.57,0.0,MI
"""2619780""","""Dansville""",0.06,102.13,34.73,0.0,MI
"""2619880""","""Davison""",5.0,4997.0,2399.0,0.0,MI
"""2621000""","""Dearborn""",90.0,95295.0,30814.0,5.1,MI
"""2621020""","""Dearborn Heights""",51.0,56201.0,20483.0,3.5,MI
"""2621040""","""Decatur""",0.25,324.54,124.97,0.0,MI
"""2621100""","""Deckerville""",0.25,220.91,91.98,0.0,MI
"""2621180""","""Deerfield""",0.16,166.52,62.74,0.0,MI
"""2621560""","""Delton""",0.29,416.43,195.62,0.0,MI
"""2621780""","""De Tour Village""",0.08,58.9,32.75,0.0,MI
"""2622000""","""Detroit""",879.0,679865.0,258471.0,6.9,MI
"""2622040""","""Detroit Beach""",2.0,1797.0,796.0,0.0,MI
"""2622120""","""DeWitt""",3.05,4525.41,1651.32,0.0,MI
"""2622160""","""Dexter""",1.11,1399.22,575.89,0.3,MI
"""2622380""","""Dimondale""",0.36,386.91,152.98,0.2,MI
"""2622520""","""Dollar Bay""",0.45,469.25,173.7,0.0,MI
"""2622740""","""Douglas""",0.51,478.75,241.92,0.0,MI
"""2622880""","""Dowagiac""",3.4,3479.2,1528.25,1.8,MI
"""2622900""","""Dowling""",0.36,340.54,131.85,0.0,MI
"""2623140""","""Dryden""",0.09,245.02,83.16,0.0,MI
"""2623380""","""Dundee""",1.41,2672.51,1238.89,0.0,MI
"""2623500""","""Durand""",2.07,2334.9,1045.66,1.2,MI
"""2623560""","""Eagle""",0.0,8.77,3.14,0.0,MI
"""2623600""","""Eagle Harbor""",0.01,3.9,2.01,0.0,MI
"""2623740""","""Eagle River""",0.09,138.01,63.31,0.0,MI
"""2623980""","""East Grand Rapids""",7.99,11324.37,3960.47,5.0,MI
"""2624020""","""East Jordan""",1.42,1324.16,576.29,0.0,MI
"""2624060""","""Eastlake""",0.05,47.54,18.24,0.0,MI
"""2624120""","""East Lansing""",34.94,47845.21,13657.28,6.6,MI
"""2624290""","""Eastpointe""",35.0,32601.0,12539.0,5.4,MI
"""2624300""","""Eastport""",0.09,106.9,50.02,0.0,MI
"""2624420""","""East Tawas""",1.84,1552.37,720.18,0.0,MI
"""2624500""","""Eastwood""",4.1,5170.22,1972.29,4.0,MI
"""2624540""","""Eaton Rapids""",2.93,3471.77,1381.86,0.0,MI
"""2624580""","""Eau Claire""",0.06,120.22,42.56,0.0,MI
"""2624740""","""Ecorse""",11.0,9321.0,3696.0,4.6,MI
"""2624880""","""Edgemont Park""",2.79,1932.87,952.12,4.9,MI
"""2625000""","""Edmore""",0.14,178.26,69.02,0.0,MI
"""2625040""","""Edwardsburg""",0.12,340.41,119.88,0.0,MI
"""2625180""","""Elberta""",0.07,36.93,12.76,0.0,MI
"""2625320""","""Elk Rapids""",1.42,951.54,450.84,0.0,MI
"""2625360""","""Elkton""",0.36,299.3,138.98,0.0,MI
"""2625420""","""Ellsworth""",0.05,43.52,16.26,0.0,MI
"""2625780""","""Elsie""",0.3,360.05,140.95,0.0,MI
"""2625940""","""Emmett""",0.13,148.56,50.82,0.0,MI
"""2625980""","""Empire""",0.05,32.6,16.44,0.0,MI
"""2626360""","""Escanaba""",9.06,12749.08,5922.37,0.0,MI
"""2626420""","""Essexville""",3.0,3375.0,1401.0,3.0,MI
"""2626460""","""Estral Beach""",0.12,59.25,27.53,0.0,MI
"""2626640""","""Evart""",0.82,493.84,193.11,0.0,MI
"""2627080""","""Fairgrove""",0.1,74.13,31.66,0.0,MI
"""2627160""","""Fair Plain""",6.46,6627.42,3099.71,0.0,MI
"""2627380""","""Farmington""",9.0,10560.0,4717.0,4.5,MI
"""2627440""","""Farmington Hills""",59.0,81235.0,34377.0,2.7,MI
"""2627500""","""Farwell""",0.15,184.18,74.83,0.0,MI
"""2627740""","""Fennville""",0.07,140.49,51.09,0.0,MI
"""2627760""","""Fenton""",8.02,11411.37,5128.75,0.0,MI
"""2627880""","""Ferndale""",21.0,20159.0,9909.0,5.5,MI
"""2627960""","""Ferrysburg""",2.35,2684.61,1145.07,0.0,MI
"""2628000""","""Fife Lake""",0.02,37.96,9.32,0.0,MI
"""2628060""","""Filer City""",0.15,201.28,76.86,0.0,MI
"""2628360""","""Flat Rock""",7.0,9889.36,3558.14,0.0,MI
"""2629000""","""Flint""",133.0,97810.0,39780.0,5.0,MI
"""2629200""","""Flushing""",7.0,8058.0,3441.0,0.0,MI
"""2629580""","""Forest Hills""",10.69,26983.96,9377.96,0.8,MI
"""2629660""","""Forestville""",0.02,12.31,5.95,0.0,MI
"""2629920""","""Fostoria""",0.19,266.44,105.31,0.0,MI
"""2629940""","""Fountain""",0.02,20.09,9.14,0.0,MI
"""2630040""","""Fowler""",0.07,125.48,45.22,0.0,MI
"""2630060""","""Fowlerville""",1.97,2870.69,1218.61,0.0,MI
"""2630200""","""Frankenmuth""",0.46,780.77,342.2,1.0,MI
"""2630260""","""Frankfort""",0.29,317.81,133.13,0.0,MI
"""2630340""","""Franklin""",2.95,3168.59,1133.11,2.4,MI
"""2630420""","""Fraser""",13.0,14616.0,6170.0,3.2,MI
"""2630540""","""Freeland""",1.72,2556.35,780.77,0.0,MI
"""2630580""","""Freeport""",0.03,73.86,26.88,0.0,MI
"""2630600""","""Free Soil""",0.01,19.68,7.84,0.0,MI
"""2630700""","""Fremont""",2.32,2533.97,1083.59,0.0,MI
"""2631000""","""Fruitport""",0.32,1006.16,384.27,0.0,MI
"""2631160""","""Gaastra""",0.14,145.73,77.57,0.0,MI
"""2631180""","""Gagetown""",0.05,36.93,17.39,0.0,MI
"""2631200""","""Gaines""",0.03,59.98,24.88,0.0,MI
"""2631260""","""Galesburg""",2.0,2013.0,828.0,0.0,MI
"""2631300""","""Galien""",0.06,41.86,16.31,0.0,MI
"""2631380""","""Garden""",0.0,4.28,1.98,0.0,MI
"""2631420""","""Garden City""",26.0,26889.0,10500.0,4.1,MI
"""2631720""","""Gaylord""",2.76,3360.03,1545.04,0.0,MI
"""2632020""","""Gibraltar""",3.0,4536.0,1804.0,0.0,MI
"""2632300""","""Gladstone""",3.26,4483.46,1846.86,0.0,MI
"""2632320""","""Gladwin""",0.49,512.07,216.1,0.0,MI
"""2632360""","""Glen Arbor""",0.03,28.36,14.39,0.9,MI
"""2632640""","""Gobles""",0.27,258.23,103.67,0.0,MI
"""2632980""","""Goodrich""",1.0,1956.0,671.0,0.0,MI
"""2633260""","""Grand Beach""",0.35,364.61,186.66,1.2,MI
"""2633280""","""Grand Blanc""",5.8,7846.36,3541.13,2.1,MI
"""2633340""","""Grand Haven""",10.69,11332.12,5066.5,0.0,MI
"""2633420""","""Grand Ledge""",5.21,5084.24,2249.23,0.0,MI
"""2634000""","""Grand Rapids""",146.05,193947.61,73105.27,6.5,MI
"""2634160""","""Grandville""",10.0,15902.0,6248.0,5.0,MI
"""2634360""","""Grant""",0.05,78.29,28.41,0.0,MI
"""2634480""","""Grass Lake""",0.07,155.93,59.86,0.0,MI
"""2634620""","""Grawn""",0.37,465.3,170.2,1.4,MI
"""2634640""","""Grayling""",1.05,776.49,295.43,0.0,MI
"""2635100""","""Greenville""",5.35,6223.8,2513.51,0.0,MI
"""2635300""","""Greilickville""",0.58,1054.78,425.4,0.6,MI
"""2635480""","""Grosse Pointe""",5.0,5241.0,2212.0,5.4,MI
"""2635520""","""Grosse Pointe Farms""",11.0,9238.0,3113.0,5.8,MI
"""2635540""","""Grosse Pointe Park""",10.0,11240.0,4238.0,5.4,MI
"""2635580""","""Grosse Pointe Woods""",15.0,15678.0,6024.0,3.3,MI
"""2635760""","""Gwinn""",0.93,781.76,329.05,0.8,MI
"""2636280""","""Hamtramck""",20.0,21959.0,6158.0,5.9,MI
"""2636300""","""Hancock""",4.06,3998.09,1575.42,0.0,MI
"""2636380""","""Hanover""",0.06,56.25,21.32,0.0,MI
"""2636460""","""Harbor Beach""",1.52,1265.54,545.44,0.0,MI
"""2636560""","""Harbor Springs""",0.65,664.98,348.1,0.0,MI
"""2636585""","""Hardwood Acres""",0.03,83.83,29.54,0.0,MI
"""2636590""","""Haring""",0.18,268.43,106.68,0.0,MI
"""2636700""","""Harper Woods""",13.0,13890.0,5199.0,5.5,MI
"""2636720""","""Harrietta""",0.02,20.7,8.25,0.0,MI
"""2636800""","""Harrison""",0.79,1030.53,480.85,0.0,MI
"""2636860""","""Harrisville""",0.05,57.77,26.91,0.0,MI
"""2636920""","""Hart""",1.6,1915.11,673.98,0.0,MI
"""2636960""","""Hartford""",1.58,1627.99,534.44,0.0,MI
"""2637080""","""Harvey""",0.29,514.22,210.6,0.8,MI
"""2637100""","""Haslett""",13.31,18583.09,8574.28,3.1,MI
"""2637120""","""Hastings""",3.99,3935.8,1621.57,0.0,MI
"""2637420""","""Hazel Park""",21.0,16587.0,7107.0,5.8,MI
"""2637600""","""Hemlock""",0.85,1247.95,493.75,0.0,MI
"""2637620""","""Henderson""",0.1,115.48,47.32,0.0,MI
"""2637820""","""Hersey""",0.06,48.38,20.74,0.0,MI
"""2637860""","""Hesperia""",0.05,76.71,28.84,0.0,MI
"""2637960""","""Hickory Corners""",0.14,134.07,51.02,0.0,MI
"""2638180""","""Highland Park""",17.0,10955.0,4523.0,8.0,MI
"""2638380""","""Hillman""",0.07,92.2,41.3,0.0,MI
"""2638460""","""Hillsdale""",5.58,6496.43,2353.12,0.0,MI
"""2638640""","""Holland""",23.91,33220.81,11618.19,3.5,MI
"""2638700""","""Holly""",4.0,6173.0,2459.0,0.0,MI
"""2638780""","""Holt""",14.02,21858.23,8963.95,2.8,MI
"""2638920""","""Homer""",0.54,528.87,184.46,0.0,MI
"""2639080""","""Honor""",0.02,29.13,11.62,0.0,MI
"""2639180""","""Hopkins""",0.03,47.78,15.56,0.0,MI
"""2639340""","""Horton Bay""",0.33,374.15,164.38,0.0,MI
"""2639360""","""Houghton""",4.37,6279.03,2017.63,0.0,MI
"""2639400""","""Houghton Lake""",4.21,3185.12,1435.58,0.0,MI
"""2639500""","""Howard City""",0.3,560.42,205.68,0.0,MI
"""2639540""","""Howell""",7.9,9517.84,4046.22,0.0,MI
"""2639634""","""Hubbard Lake""",0.32,300.21,153.68,0.0,MI
"""2639660""","""Hubbardston""",0.05,66.87,23.4,0.0,MI
"""2639680""","""Hubbell""",0.28,318.9,124.49,0.0,MI
"""2639720""","""Hudson""",0.8,976.05,353.94,0.0,MI
"""2639800""","""Hudsonville""",4.4,7290.85,2537.83,0.0,MI
"""2640000""","""Huntington Woods""",5.0,6347.0,2447.0,5.1,MI
"""2640320""","""Imlay City""",3.0,3583.0,1266.0,0.0,MI
"""2640480""","""Indian River""",1.42,1503.55,785.18,0.0,MI
"""2640680""","""Inkster""",27.0,24670.0,9348.0,3.2,MI
"""2640800""","""Interlochen""",0.16,269.62,115.95,1.0,MI
"""2640860""","""Ionia""",6.1,7879.67,1656.9,0.0,MI
"""2640960""","""Iron Mountain""",4.0,6245.06,2564.38,0.0,MI
"""2640980""","""Iron River""",1.01,1341.79,699.79,0.0,MI
"""2641040""","""Ironton""",0.11,83.82,34.27,0.0,MI
"""2641060""","""Ironwood""",7.74,4881.4,2380.58,0.0,MI
"""2641220""","""Ishpeming""",5.97,5719.5,2450.9,2.3,MI
"""2641340""","""Ithaca""",2.72,2728.52,1023.75,0.0,MI
"""2641420""","""Jackson""",36.05,32948.03,12825.79,3.4,MI
"""2641540""","""Jasper""",0.2,192.64,72.1,0.0,MI
"""2641680""","""Jenison""",10.72,16760.46,6169.74,0.0,MI
"""2641720""","""Jennings""",0.11,91.42,47.91,0.0,MI
"""2641920""","""Jonesville""",0.36,401.66,151.12,0.0,MI
"""2642160""","""Kalamazoo""",69.1,76563.92,29215.82,4.7,MI
"""2642240""","""Kaleva""",0.12,96.86,37.39,0.0,MI
"""2642260""","""Kalkaska""",1.1,1176.52,529.27,0.0,MI
"""2642460""","""Keego Harbor""",3.0,3124.0,1512.0,0.0,MI
"""2642780""","""Kent City""",0.22,342.91,116.52,0.0,MI
"""2642820""","""Kentwood""",28.73,51955.44,20454.56,4.7,MI
"""2643220""","""Kinde""",0.39,225.74,81.95,0.0,MI
"""2643300""","""Kingsford""",3.42,4124.61,1938.11,0.0,MI
"""2643340""","""Kingsley""",0.05,121.16,38.01,0.8,MI
"""2643380""","""Kingston""",0.04,43.85,17.88,0.0,MI
"""2643558""","""K. I. Sawyer""",1.01,1147.68,402.95,1.4,MI
"""2644200""","""Laingsburg""",0.16,343.71,145.63,0.0,MI
"""2644440""","""Lake Angelus""",0.68,791.43,338.41,2.0,MI
"""2644460""","""Lake Ann""",0.03,65.65,23.72,0.0,MI
"""2644480""","""Lake City""",0.67,838.86,312.23,0.0,MI
"""2644520""","""Lake Fenton""",3.48,4418.33,2002.25,0.0,MI
"""2644715""","""Lake Isabella""",0.47,977.94,363.73,0.0,MI
"""2644760""","""Lake Leelanau""",0.01,13.41,5.8,0.0,MI
"""2644780""","""Lake Linden""",0.44,515.45,205.38,0.0,MI
"""2644820""","""Lake Michigan Beach""",1.25,873.89,355.88,0.0,MI
"""2644880""","""Lake Odessa""",0.62,879.98,351.23,0.0,MI
"""2644940""","""Lake Orion""",3.0,3116.0,1305.0,0.0,MI
"""2645144""","""Lakes of the North""",0.3,382.98,172.62,0.0,MI
"""2645190""","""Lake Victoria""",0.04,97.75,33.86,0.0,MI
"""2645240""","""Lakeview""",0.78,652.97,233.02,0.0,MI
"""2645340""","""Lakewood Club""",0.24,527.49,175.27,1.2,MI
"""2645420""","""Lambertville""",5.48,8910.75,3542.55,0.0,MI
"""2645540""","""L'Anse""",0.67,779.22,329.48,0.0,MI
"""2646000""","""Lansing""",109.26,113886.27,47805.94,5.8,MI
"""2646040""","""Lapeer""",7.27,8845.97,3606.97,0.8,MI
"""2646320""","""Lathrup Village""",6.0,4151.0,1541.0,2.9,MI
"""2646360""","""Laurium""",2.11,1439.93,545.08,0.0,MI
"""2646440""","""Lawrence""",0.33,354.4,134.71,0.0,MI
"""2646500""","""Lawton""",0.63,934.29,370.54,0.0,MI
"""2646800""","""Leland""",0.03,32.57,16.05,0.0,MI
"""2646880""","""Lennon""",0.05,77.38,31.22,0.0,MI
"""2646940""","""Leonard""",0.12,140.11,53.76,0.0,MI
"""2647100""","""Le Roy""",0.04,45.64,15.5,0.0,MI
"""2647180""","""Leslie""",0.48,531.34,187.95,0.0,MI
"""2647230""","""Level Park-Oak Park""",3.03,3526.56,1455.54,0.9,MI
"""2647240""","""Levering""",0.01,9.42,4.35,0.0,MI
"""2647260""","""Lewiston""",1.25,763.8,318.61,0.0,MI
"""2647280""","""Lexington""",1.11,771.99,424.43,0.0,MI
"""2647560""","""Lincoln""",0.01,19.06,8.31,0.0,MI
"""2647800""","""Lincoln Park""",44.0,37028.0,14408.0,3.7,MI
"""2647820""","""Linden""",2.0,3877.0,1476.0,0.0,MI
"""2647980""","""Litchfield""",0.17,188.21,76.01,0.0,MI
"""2649000""","""Livonia""",86.0,94708.0,37186.0,0.4,MI
"""2649400""","""Loomis""",0.08,111.07,43.02,0.0,MI
"""2649450""","""Lost Lake Woods""",0.24,160.11,88.22,0.0,MI
"""2649540""","""Lowell""",1.84,2058.58,759.46,0.0,MI
"""2649640""","""Ludington""",7.54,6918.83,3065.41,0.0,MI
"""2649700""","""Luna Pier""",2.05,1361.1,640.83,0.0,MI
"""2649720""","""Lupton""",0.07,56.69,27.67,0.0,MI
"""2649740""","""Luther""",0.01,18.77,6.18,0.0,MI
"""2649900""","""Lyons""",0.1,136.95,52.88,0.0,MI
"""2649980""","""McBain""",0.04,60.85,23.82,0.0,MI
"""2650000""","""McBride""",0.01,11.82,4.69,0.0,MI
"""2650280""","""Mackinac Island""",1.0,849.0,369.0,0.0,MI
"""2650320""","""Mackinaw City""",0.07,77.54,35.33,0.0,MI
"""2650560""","""Madison Heights""",25.0,30173.0,12868.0,4.9,MI
"""2650620""","""Mancelona""",1.08,834.45,325.43,0.0,MI
"""2650660""","""Manchester""",0.87,1104.28,492.92,0.0,MI
"""2650720""","""Manistee""",7.06,5353.43,2466.31,0.0,MI
"""2650755""","""Manistee Lake""",0.3,208.51,91.98,0.0,MI
"""2650760""","""Manistique""",0.89,1348.61,592.91,0.0,MI
"""2650830""","""Manitou Beach-Devils Lake""",1.12,1235.19,622.89,0.0,MI
"""2650880""","""Manton""",1.01,762.82,296.92,0.0,MI
"""2650920""","""Maple City""",0.01,13.29,5.3,0.8,MI
"""2650970""","""Maple Grove""",0.02,30.32,13.41,0.0,MI
"""2651200""","""Maple Rapids""",0.08,105.07,40.31,0.0,MI
"""2651460""","""Marcellus""",0.19,219.65,86.92,0.0,MI
