place,name,blkgrps,population,households,alltransit_performance_score,state
"""3819300""","""Des Lacs""",0.01,17.55,5.87,0.0,ND
"""3819420""","""Devils Lake""",4.88,4896.06,2215.91,1.1,ND
"""3819580""","""Dickey""",0.0,0.63,0.25,0.0,ND
"""3819620""","""Dickinson""",13.95,18015.68,7311.67,0.0,ND
"""3819820""","""Dodge""",0.0,1.2,0.46,0.0,ND
"""3819900""","""Donnybrook""",0.0,1.4,0.54,0.0,ND
"""3820020""","""Douglas""",0.0,0.7,0.26,0.0,ND
"""3820300""","""Drake""",0.0,5.7,2.7,0.0,ND
"""3820340""","""Drayton""",0.07,51.49,24.95,0.0,ND
"""3820500""","""Driscoll""",0.0,1.09,0.43,0.0,ND
"""3820940""","""Dunn Center""",0.0,0.94,0.36,0.0,ND
"""3821020""","""Dunseith""",0.03,58.72,17.98,0.0,ND
"""3821220""","""Dwight""",0.0,1.62,0.6,0.0,ND
"""3821520""","""East Dunseith""",0.09,150.43,45.92,0.0,ND
"""3821580""","""East Fairview""",0.0,0.49,0.14,0.0,ND
"""3822140""","""Edgeley""",0.0,4.03,1.93,0.0,ND
"""3822260""","""Edinburg""",0.0,1.16,0.59,0.0,ND
"""3822340""","""Edmore""",0.0,0.46,0.2,0.0,ND
"""3822540""","""Egeland""",0.0,0.36,0.17,0.0,ND
"""3823020""","""Elgin""",0.0,2.41,1.13,0.0,ND
"""3823220""","""Ellendale""",0.36,236.15,103.64,0.0,ND
"""3823340""","""Elliott""",0.0,0.36,0.13,0.0,ND
"""3824020""","""Embden""",0.0,3.06,1.26,0.0,ND
"""3824060""","""Emerado""",0.0,3.34,1.48,0.2,ND
"""3824260""","""Enderlin""",0.17,162.08,74.48,0.0,ND
"""3824380""","""Englevale""",0.01,3.54,1.29,0.0,ND
"""3824540""","""Epping""",0.0,1.36,0.54,0.0,ND
"""3824620""","""Erie""",0.01,9.21,4.03,0.0,ND
"""3824780""","""Esmond""",0.0,0.61,0.29,0.0,ND
"""3825180""","""Fairdale""",0.0,1.16,0.58,0.0,ND
"""3825300""","""Fairmount""",0.0,2.05,0.79,0.0,ND
"""3825700""","""Fargo""",68.45,101322.06,45609.45,4.1,ND
"""3826180""","""Fessenden""",0.0,1.58,0.84,0.0,ND
"""3826380""","""Fingal""",0.0,1.24,0.58,0.0,ND
"""3826420""","""Finley""",0.02,15.54,8.34,0.0,ND
"""3826660""","""Flasher""",0.0,1.48,0.59,0.0,ND
"""3826700""","""Flaxton""",0.0,0.54,0.23,0.0,ND
"""3826980""","""Forbes""",0.0,0.22,0.11,0.0,ND
"""3827060""","""Fordville""",0.0,3.26,1.6,0.0,ND
"""3827100""","""Forest River""",0.0,2.08,0.85,0.0,ND
"""3827260""","""Forman""",0.02,10.74,4.85,0.0,ND
"""3827580""","""Fort Ransom""",0.0,0.96,0.4,0.0,ND
"""3827700""","""Fort Totten""",0.23,314.44,73.45,0.0,ND
"""3827820""","""Fortuna""",0.0,1.26,0.46,0.0,ND
"""3827860""","""Fort Yates""",0.05,41.75,11.95,0.0,ND
"""3827950""","""Four Bears Village""",0.01,9.98,2.54,0.0,ND
"""3827980""","""Foxholm""",0.0,1.97,0.76,0.0,ND
"""3828380""","""Fredonia""",0.0,0.28,0.14,0.0,ND
"""3828720""","""Frontier""",0.0,143.9,57.41,1.9,ND
"""3828780""","""Fullerton""",0.0,0.77,0.31,0.0,ND
"""3828860""","""Gackle""",0.0,0.64,0.31,0.0,ND
"""3828980""","""Galesburg""",0.0,0.51,0.24,0.0,ND
"""3829180""","""Gardena""",0.0,0.53,0.24,0.0,ND
"""3829220""","""Gardner""",0.0,3.47,1.25,0.0,ND
"""3829460""","""Garrison""",0.16,246.87,113.08,0.0,ND
"""3829540""","""Gascoyne""",0.0,2.12,0.93,0.0,ND
"""3830180""","""Gilby""",0.0,0.46,0.22,0.0,ND
"""3830460""","""Gladstone""",0.0,3.3,1.29,0.0,ND
"""3830580""","""Glenburn""",0.0,0.94,0.32,0.0,ND
"""3830660""","""Glenfield""",0.0,0.29,0.12,0.0,ND
"""3830860""","""Glen Ullin""",0.0,2.56,1.11,0.0,ND
"""3831180""","""Golden Valley""",0.0,1.33,0.54,0.0,ND
"""3831420""","""Golva""",0.0,0.66,0.32,0.0,ND
"""3831500""","""Goodrich""",0.0,0.41,0.2,0.0,ND
"""3831740""","""Grace City""",0.0,0.52,0.21,0.0,ND
"""3831820""","""Grafton""",1.47,1699.19,799.63,0.0,ND
"""3832060""","""Grand Forks""",39.65,51566.65,22504.93,4.1,ND
"""3832140""","""Grand Forks AFB""",2.0,2922.0,747.0,0.0,ND
"""3832300""","""Grandin""",0.0,1.16,0.42,0.0,ND
"""3832580""","""Grano""",0.0,0.64,0.24,0.0,ND
"""3832660""","""Granville""",0.0,0.94,0.42,0.0,ND
"""3832900""","""Great Bend""",0.0,2.11,1.05,0.0,ND
"""3833050""","""Green Acres""",0.07,158.07,39.19,0.0,ND
"""3833500""","""Grenora""",0.0,1.13,0.35,0.0,ND
"""3834020""","""Gwinner""",0.2,170.97,71.9,0.0,ND
"""3834180""","""Hague""",0.0,0.68,0.31,0.0,ND
"""3834340""","""Halliday""",0.0,1.17,0.45,0.0,ND
"""3834460""","""Hamberg""",0.0,0.7,0.33,0.0,ND
"""3834620""","""Hamilton""",0.0,1.04,0.42,0.0,ND
"""3834860""","""Hampden""",0.0,0.27,0.12,0.0,ND
"""3834900""","""Hankinson""",0.11,81.28,31.09,0.0,ND
"""3835020""","""Hannaford""",0.0,0.34,0.18,0.0,ND
"""3835060""","""Hannah""",0.0,0.19,0.08,0.0,ND
"""3835140""","""Hansboro""",0.0,0.22,0.1,0.0,ND
"""3835500""","""Harmon""",0.01,14.66,6.09,0.1,ND
"""3835900""","""Harvey""",0.63,534.72,253.23,0.0,ND
"""3835940""","""Harwood""",0.05,76.95,26.16,0.0,ND
"""3836100""","""Hatton""",0.05,37.28,16.96,0.0,ND
"""3836140""","""Havana""",0.0,0.73,0.37,0.0,ND
"""3836540""","""Haynes""",0.0,0.09,0.04,0.0,ND
"""3836700""","""Hazelton""",0.0,0.63,0.26,0.0,ND
"""3836780""","""Hazen""",0.2,277.49,120.56,0.0,ND
"""3836860""","""Hebron""",0.08,62.56,26.71,0.0,ND
"""3836980""","""Heil""",0.0,0.18,0.09,0.0,ND
"""3837020""","""Heimdal""",0.0,0.81,0.39,0.0,ND
"""3837700""","""Hettinger""",0.09,77.24,33.03,0.0,ND
"""3838100""","""Hillsboro""",0.57,414.34,202.06,0.0,ND
"""3838780""","""Hoople""",0.0,3.86,1.76,0.0,ND
"""3838860""","""Hope""",0.0,1.27,0.56,0.0,ND
"""3838900""","""Horace""",0.53,1559.22,626.12,0.8,ND
"""3839460""","""Hunter""",0.01,6.87,3.01,0.0,ND
"""3839580""","""Hurdsfield""",0.0,0.39,0.19,0.0,ND
"""3839980""","""Inkster""",0.0,2.61,1.22,0.0,ND
"""3840580""","""Jamestown""",12.3,11627.92,5320.88,0.0,ND
"""3840740""","""Jessie""",0.0,0.73,0.38,0.0,ND
"""3841180""","""Jud""",0.0,0.64,0.26,0.0,ND
"""3841380""","""Karlsruhe""",0.0,2.12,1.01,0.0,ND
"""3841500""","""Kathryn""",0.0,1.71,0.8,0.0,ND
"""3842020""","""Kenmare""",0.21,117.67,57.32,0.0,ND
"""3842180""","""Kensal""",0.0,1.99,0.76,0.0,ND
"""3842660""","""Kief""",0.0,3.46,1.64,0.0,ND
"""3842700""","""Killdeer""",0.0,2.08,0.74,0.0,ND
"""3842780""","""Kindred""",0.52,366.62,144.6,0.0,ND
"""3843260""","""Knox""",0.0,0.55,0.24,0.0,ND
"""3843500""","""Kramer""",0.0,0.24,0.11,0.0,ND
"""3843580""","""Kulm""",0.0,2.07,0.99,0.0,ND
"""3844300""","""Lakota""",0.13,87.71,45.68,0.0,ND
"""3844540""","""LaMoure""",0.16,122.03,52.8,0.0,ND
"""3844700""","""Landa""",0.0,0.12,0.05,0.0,ND
"""3844780""","""Langdon""",0.56,523.86,251.72,0.0,ND
"""3844860""","""Lankin""",0.0,0.51,0.23,0.0,ND
"""3844900""","""Lansford""",0.0,0.79,0.34,0.0,ND
"""3845020""","""Larimore""",0.0,6.47,2.52,0.0,ND
"""3845220""","""Larson""",0.0,0.89,0.36,0.0,ND
"""3845300""","""Lawton""",0.0,1.51,0.65,0.0,ND
"""3845460""","""Leal""",0.0,0.47,0.22,0.0,ND
"""3845580""","""Leeds""",0.0,2.48,1.11,0.0,ND
"""3845740""","""Lehr""",0.0,0.2,0.09,0.0,ND
"""3845860""","""Leith""",0.0,1.16,0.53,0.0,ND
"""3845980""","""Leonard""",0.0,4.99,1.95,0.0,ND
"""3846460""","""Lidgerwood""",0.18,125.15,64.48,0.0,ND
"""3846540""","""Lignite""",0.0,0.34,0.14,0.0,ND
"""3846640""","""Lincoln""",0.51,1300.55,464.86,0.0,ND
"""3846980""","""Linton""",0.12,138.84,69.55,0.0,ND
"""3847100""","""Lisbon""",0.58,681.83,295.12,0.0,ND
"""3847140""","""Litchville""",0.01,6.11,2.58,0.0,ND
"""3847540""","""Logan""",0.03,49.26,19.15,0.0,ND
"""3847660""","""Loma""",0.04,27.13,11.74,0.0,ND
"""3848020""","""Loraine""",0.0,0.37,0.17,0.0,ND
"""3848460""","""Ludden""",0.0,4.39,2.23,0.0,ND
"""3848580""","""Luverne""",0.0,0.53,0.23,0.0,ND
"""3849020""","""McClusky""",0.0,0.52,0.25,0.0,ND
"""3849260""","""McHenry""",0.0,0.52,0.22,0.0,ND
"""3849540""","""McLeod""",0.0,1.72,0.75,0.0,ND
"""3849580""","""McVille""",0.0,3.78,1.78,0.0,ND
"""3849620""","""Maddock""",0.01,6.87,3.18,0.0,ND
"""3849820""","""Makoti""",0.0,1.3,0.48,0.0,ND
"""3849900""","""Mandan""",8.67,13988.65,6452.39,2.3,ND
"""3849980""","""Mandaree""",0.07,107.63,27.35,0.0,ND
"""3850220""","""Manning""",0.0,1.01,0.38,0.0,ND
"""3850380""","""Mantador""",0.0,0.44,0.19,0.0,ND
"""3850420""","""Manvel""",0.0,1.97,0.74,0.0,ND
"""3850580""","""Mapleton""",0.09,107.68,35.18,0.0,ND
"""3850780""","""Marion""",0.0,2.37,0.96,0.0,ND
"""3850860""","""Marmarth""",0.0,1.44,0.66,0.0,ND
"""3851060""","""Martin""",0.0,0.13,0.06,0.0,ND
"""3851380""","""Max""",0.0,2.08,1.02,0.0,ND
"""3851420""","""Maxbass""",0.0,0.37,0.16,0.0,ND
"""3851500""","""Mayville""",1.05,958.09,408.75,0.0,ND
"""3851860""","""Medina""",0.01,5.12,2.2,0.0,ND
"""3851900""","""Medora""",0.0,0.32,0.13,0.0,ND
"""3852180""","""Menoken""",0.01,16.7,6.54,0.0,ND
"""3852340""","""Mercer""",0.0,0.63,0.3,0.0,ND
"""3852740""","""Michigan City""",0.0,1.09,0.55,0.0,ND
"""3852940""","""Milnor""",0.05,33.8,16.24,0.0,ND
"""3853020""","""Milton""",0.0,0.99,0.44,0.0,ND
"""3853220""","""Minnewaukan""",0.0,2.09,0.66,0.0,ND
"""3853380""","""Minot""",29.31,44014.1,18076.49,0.4,ND
"""3853420""","""Minot AFB""",4.0,5789.0,1662.0,0.0,ND
"""3853540""","""Minto""",0.01,15.7,6.08,0.0,ND
"""3853780""","""Mohall""",0.07,52.64,21.52,0.0,ND
"""3853820""","""Monango""",0.0,0.34,0.17,0.0,ND
"""3853980""","""Montpelier""",0.0,0.62,0.28,0.0,ND
"""3854220""","""Mooreton""",0.0,2.12,0.78,0.0,ND
"""3854620""","""Mott""",0.0,2.12,0.9,0.0,ND
"""3854740""","""Mountain""",0.0,0.43,0.17,0.0,ND
"""3855020""","""Munich""",0.0,1.45,0.63,0.0,ND
"""3855220""","""Mylo""",0.0,2.03,0.61,0.0,ND
"""3855420""","""Napoleon""",0.0,4.79,2.07,0.0,ND
"""3855500""","""Nash""",0.01,7.41,3.38,0.0,ND
"""3855620""","""Neche""",0.0,1.27,0.52,0.0,ND
"""3855740""","""Nekoma""",0.0,0.79,0.35,0.0,ND
"""3856020""","""Newburg""",0.0,0.31,0.14,0.0,ND
"""3856180""","""New England""",0.02,12.07,4.67,0.0,ND
"""3856420""","""New Leipzig""",0.0,0.82,0.38,0.0,ND
"""3856620""","""New Rockford""",0.35,245.93,128.67,0.0,ND
"""3856700""","""New Salem""",0.22,193.46,94.25,0.0,ND
"""3856740""","""New Town""",0.35,741.01,193.49,0.0,ND
"""3856780""","""Niagara""",0.01,10.49,4.09,0.0,ND
"""3857180""","""Nome""",0.0,1.23,0.57,0.0,ND
"""3857220""","""Noonan""",0.0,0.38,0.14,0.0,ND
"""3858120""","""North River""",0.0,4.3,1.32,1.4,ND
"""3858300""","""Northwood""",0.88,655.96,279.28,0.0,ND
"""3858740""","""Oakes""",0.43,344.57,127.66,0.0,ND
"""3859020""","""Oberon""",0.0,2.01,0.6,0.0,ND
"""3859660""","""Oriska""",0.0,0.74,0.29,0.0,ND
"""3859820""","""Orrin""",0.0,0.36,0.15,0.0,ND
"""3860100""","""Osnabrock""",0.0,0.64,0.28,0.0,ND
"""3860380""","""Overly""",0.0,0.88,0.48,0.0,ND
"""3860480""","""Oxbow""",0.02,18.89,6.68,0.0,ND
"""3860500""","""Page""",0.0,3.23,1.16,0.0,ND
"""3860620""","""Palermo""",0.0,3.84,1.32,0.0,ND
"""3860900""","""Park River""",0.44,381.71,165.07,0.0,ND
"""3860940""","""Parshall""",0.0,3.98,1.21,0.0,ND
"""3861460""","""Pekin""",0.0,0.66,0.31,0.0,ND
"""3861580""","""Pembina""",0.02,10.86,5.28,0.0,ND
"""3861780""","""Perth""",0.0,0.15,0.07,0.0,ND
"""3861860""","""Petersburg""",0.0,2.32,1.08,0.0,ND
"""3862060""","""Pettibone""",0.0,0.15,0.07,0.0,ND
"""3862260""","""Pick City""",0.0,0.73,0.33,0.0,ND
"""3862540""","""Pillsbury""",0.0,0.71,0.28,0.0,ND
"""3862620""","""Pingree""",0.0,0.27,0.12,0.0,ND
"""3862780""","""Pisek""",0.0,0.37,0.18,0.0,ND
"""3862980""","""Plaza""",0.0,1.86,0.64,0.0,ND
"""3863700""","""Porcupine""",0.0,0.21,0.07,0.0,ND
"""3863740""","""Portal""",0.0,1.28,0.56,0.0,ND
"""3863900""","""Portland""",0.22,154.55,69.96,0.0,ND
"""3864140""","""Powers Lake""",0.0,2.88,1.18,0.0,ND
"""3864320""","""Prairie Rose""",0.04,72.21,24.65,0.8,ND
"""3865100""","""Raleigh""",0.0,0.26,0.12,0.0,ND
"""3865580""","""Ray""",0.0,4.79,1.9,0.0,ND
"""3865900""","""Reeder""",0.0,3.29,1.55,0.0,ND
"""3865980""","""Regan""",0.0,1.5,0.67,0.0,ND
"""3866020""","""Regent""",0.0,0.67,0.28,0.0,ND
"""3866040""","""Reile's Acres""",0.03,49.47,16.0,0.0,ND
"""3866260""","""Reynolds""",0.0,3.14,1.22,0.0,ND
"""3866300""","""Rhame""",0.0,1.25,0.54,0.0,ND
"""3866500""","""Richardton""",0.01,7.09,2.65,0.0,ND
"""3866980""","""Riverdale""",0.01,3.57,1.74,0.0,ND
"""3867180""","""Robinson""",0.0,0.14,0.07,0.0,ND
"""3867500""","""Rocklake""",0.0,0.24,0.11,0.0,ND
"""3867620""","""Rogers""",0.0,3.14,1.47,0.0,ND
"""3867780""","""Rolette""",0.06,51.03,18.74,0.0,ND
"""3867820""","""Rolla""",0.11,83.82,31.27,0.0,ND
"""3868540""","""Ross""",0.0,0.49,0.18,0.0,ND
"""3868860""","""Rugby""",2.26,1688.37,889.84,1.5,ND
"""3869140""","""Ruso""",0.0,0.64,0.29,0.0,ND
"""3869300""","""Ruthville""",0.0,0.59,0.29,0.0,ND
"""3869340""","""Rutland""",0.0,0.75,0.38,0.0,ND
"""3869460""","""Ryder""",0.0,1.26,0.46,0.0,ND
"""3869980""","""St. John""",0.01,8.12,2.63,0.0,ND
"""3870260""","""St. Thomas""",0.0,2.26,1.0,0.0,ND
"""3870380""","""Sanborn""",0.0,1.91,0.89,0.0,ND
"""3870780""","""Sarles""",0.0,0.27,0.12,0.0,ND
"""3870980""","""Sawyer""",0.01,5.04,1.91,0.0,ND
"""3871500""","""Scranton""",0.0,1.46,0.64,0.0,ND
"""3871660""","""Selfridge""",0.0,0.31,0.1,0.0,ND
"""3871700""","""Selz""",0.0,0.21,0.09,0.0,ND
"""3871780""","""Sentinel Butte""",0.0,1.78,0.75,0.0,ND
"""3871940""","""Sharon""",0.01,6.69,3.59,0.0,ND
"""3872180""","""Sheldon""",0.0,0.48,0.21,0.0,ND
"""3872250""","""Shell Valley""",0.43,626.45,208.13,0.0,ND
"""3872540""","""Sherwood""",0.0,0.47,0.21,0.0,ND
"""3872580""","""Sheyenne""",0.0,1.68,0.7,0.0,ND
"""3872820""","""Sibley""",0.0,0.16,0.08,0.0,ND
"""3873820""","""Solen""",0.0,1.97,0.47,0.0,ND
"""3874020""","""Souris""",0.0,0.15,0.07,0.0,ND
"""3874185""","""South Heart""",0.0,4.19,1.53,0.0,ND
"""3874660""","""Spiritwood""",0.0,2.86,1.1,0.0,ND
"""3874740""","""Spiritwood Lake""",0.0,6.02,2.3,0.0,ND
"""3874780""","""Springbrook""",0.0,1.34,0.53,0.0,ND
"""3875380""","""Stanley""",0.2,565.24,199.4,1.0,ND
"""3875420""","""Stanton""",0.0,1.52,0.69,0.0,ND
"""3875580""","""Starkweather""",0.0,0.17,0.07,0.0,ND
"""3875780""","""Steele""",0.03,22.69,10.45,0.0,ND
"""3876500""","""Strasburg""",0.0,0.76,0.34,0.0,ND
"""3876620""","""Streeter""",0.0,0.58,0.24,0.0,ND
"""3877180""","""Surrey""",0.06,76.05,31.22,0.0,ND
"""3877260""","""Sutton""",0.0,0.31,0.17,0.0,ND
"""3877660""","""Sykeston""",0.0,0.53,0.26,0.0,ND
"""3877980""","""Tappen""",0.0,1.87,0.67,0.0,ND
"""3878180""","""Taylor""",0.0,1.02,0.38,0.0,ND
"""3878660""","""Thompson""",0.01,28.99,11.42,1.3,ND
"""3878940""","""Tioga""",0.05,59.05,25.48,0.0,ND
"""3879140""","""Tolley""",0.0,0.22,0.1,0.0,ND
"""3879180""","""Tolna""",0.0,1.97,0.93,0.0,ND
"""3879340""","""Tower City""",0.01,9.21,3.76,0.0,ND
"""3879420""","""Towner""",0.0,1.69,0.76,0.0,ND
"""3879940""","""Turtle Lake""",0.0,1.38,0.7,0.0,ND
"""3880140""","""Tuttle""",0.0,0.21,0.1,0.0,ND
"""3880660""","""Underwood""",0.05,39.12,16.22,0.0,ND
"""3880860""","""Upham""",0.0,0.92,0.41,0.0,ND
"""3881180""","""Valley City""",5.94,5018.45,2313.86,0.0,ND
"""3881620""","""Velva""",0.0,5.23,2.26,0.0,ND
"""3881700""","""Venturia""",0.0,0.11,0.05,0.0,ND
"""3881900""","""Verona""",0.0,0.46,0.22,0.0,ND
"""3882380""","""Voltaire""",0.0,2.64,1.14,0.0,ND
"""3882660""","""Wahpeton""",4.91,6288.83,2578.26,0.0,ND
"""3882780""","""Walcott""",0.01,8.12,3.22,0.0,ND
"""3882940""","""Wales""",0.0,0.25,0.11,0.0,ND
"""3882980""","""Walhalla""",0.12,127.24,57.5,0.0,ND
"""3883580""","""Warwick""",0.0,5.19,1.45,0.0,ND
"""3883700""","""Washburn""",1.0,1230.4,530.69,0.0,ND
"""3883860""","""Watford City""",1.32,3604.97,1322.69,0.0,ND
"""3884780""","""West Fargo""",10.43,24099.58,9843.24,2.4,ND
"""3885020""","""Westhope""",0.0,0.66,0.33,0.0,ND
"""3885180""","""Wheatland""",0.01,13.66,5.22,0.0,ND
"""3885540""","""White Earth""",0.0,2.57,0.95,0.0,ND
"""3885660""","""White Shield""",0.01,6.61,2.6,0.0,ND
"""3886020""","""Wildrose""",0.0,0.26,0.1,0.0,ND
"""3886220""","""Williston""",10.08,18847.68,7544.47,0.4,ND
"""3886380""","""Willow City""",0.0,1.1,0.61,0.0,ND
"""3886580""","""Wilton""",0.0,3.64,1.42,0.0,ND
"""3886620""","""Wimbledon""",0.0,2.28,1.07,0.0,ND
"""3886780""","""Wing""",0.0,0.94,0.42,0.0,ND
"""3887020""","""Wishek""",0.14,148.16,77.55,0.0,ND
"""3887180""","""Wolford""",0.0,0.39,0.14,0.2,ND
"""3887580""","""Woodworth""",0.0,0.31,0.14,0.0,ND
"""3887740""","""Wyndmere""",0.0,3.96,1.66,0.0,ND
"""3887860""","""York""",0.0,1.14,0.51,0.0,ND
"""3888020""","""Ypsilanti""",0.0,2.24,0.99,0.0,ND
"""3888140""","""Zap""",0.0,1.81,0.74,0.0,ND
"""3888180""","""Zeeland""",0.0,0.29,0.13,0.0,ND
