place,name,blkgrps,population,households,alltransit_performance_score,state
"""0253820""","""Newtok""",0.0,0.84,0.2,0.0,AK
"""0253930""","""Nightmute""",0.04,58.1,13.48,0.0,AK
"""0254050""","""Nikiski""",2.04,4042.83,1409.61,0.0,AK
"""0254085""","""Nikolaevsk""",0.45,264.2,117.62,0.0,AK
"""0254150""","""Nikolai""",0.0,0.12,0.05,0.0,AK
"""0254260""","""Nikolski""",0.04,38.22,9.41,0.0,AK
"""0254480""","""Ninilchik""",0.46,625.3,282.64,0.0,AK
"""0254700""","""Noatak""",0.0,5.5,1.01,0.0,AK
"""0254920""","""Nome""",2.05,2311.71,784.67,0.0,AK
"""0255030""","""Nondalton""",0.0,0.47,0.14,0.0,AK
"""0255140""","""Noorvik""",0.0,0.07,0.02,0.0,AK
"""0255910""","""North Pole""",1.65,2115.96,828.13,1.9,AK
"""0256220""","""Northway""",0.0,0.96,0.32,0.0,AK
"""0256250""","""Northway Junction""",0.0,0.41,0.14,0.0,AK
"""0256260""","""Northway Village""",0.0,0.12,0.04,0.0,AK
"""0256320""","""Nuiqsut""",0.0,0.14,0.04,0.0,AK
"""0256350""","""Nulato""",0.0,2.15,0.84,0.0,AK
"""0256600""","""Nunam Iqua""",0.0,5.51,1.24,0.0,AK
"""0256680""","""Nunapitchuk""",0.0,3.27,0.56,0.0,AK
"""0257340""","""Old Harbor""",0.0,1.42,0.47,0.0,AK
"""0258330""","""Oscarville""",0.0,1.21,0.3,0.0,AK
"""0258550""","""Ouzinkie""",0.01,2.66,1.21,0.0,AK
"""0258660""","""Palmer""",1.7,4520.49,1381.83,0.9,AK
"""0259320""","""Paxson""",0.03,13.14,3.91,0.0,AK
"""0259540""","""Pedro Bay""",0.0,1.17,0.36,0.0,AK
"""0259650""","""Pelican""",0.0,0.08,0.04,0.0,AK
"""0260200""","""Perryville""",0.0,0.43,0.14,0.0,AK
"""0260310""","""Petersburg""",3.01,2614.64,1070.69,0.0,AK
"""0260460""","""Petersville""",0.03,18.96,8.89,0.0,AK
"""0260640""","""Pilot Point""",0.0,0.99,0.32,0.0,AK
"""0260750""","""Pilot Station""",0.0,1.69,0.37,0.0,AK
"""0260860""","""Pitkas Point""",0.0,1.68,0.37,0.0,AK
"""0261080""","""Platinum""",0.01,13.8,3.14,0.0,AK
"""0261120""","""Pleasant Valley""",0.01,11.04,4.71,0.0,AK
"""0261190""","""Point Baker""",0.0,0.32,0.12,0.0,AK
"""0261630""","""Point Hope""",0.0,0.44,0.11,0.0,AK
"""0261700""","""Point Lay""",0.0,2.71,0.68,0.0,AK
"""0261788""","""Point MacKenzie""",1.06,1146.13,379.04,0.0,AK
"""0261825""","""Point Possession""",0.05,39.45,17.56,0.0,AK
"""0262125""","""Pope-Vannoy Landing""",0.0,3.78,1.16,0.0,AK
"""0262285""","""Portage Creek""",0.0,2.94,0.63,0.0,AK
"""0262510""","""Port Alexander""",0.0,1.26,0.49,0.0,AK
"""0262620""","""Port Alsworth""",0.0,1.57,0.48,0.0,AK
"""0263170""","""Port Clarence""",0.01,5.01,1.14,0.0,AK
"""0263280""","""Port Graham""",0.01,6.15,2.42,0.0,AK
"""0263390""","""Port Heiden""",0.0,1.88,0.61,0.0,AK
"""0263610""","""Port Lions""",0.0,2.4,1.09,0.0,AK
"""0263870""","""Port Protection""",0.0,1.36,0.53,0.0,AK
"""0264240""","""Primrose""",0.02,23.44,9.35,0.0,AK
"""0264380""","""Prudhoe Bay""",0.12,338.61,0.0,,AK
"""0264600""","""Quinhagak""",0.0,1.22,0.28,0.0,AK
"""0264820""","""Rampart""",0.01,3.48,1.03,0.0,AK
"""0264930""","""Red Devil""",0.0,0.57,0.17,0.0,AK
"""0264980""","""Red Dog Mine""",0.02,24.12,4.43,0.0,AK
"""0265345""","""Ridgeway""",2.0,2195.0,832.0,0.0,AK
"""0265590""","""Ruby""",0.0,0.26,0.08,0.0,AK
"""0265700""","""Russian Mission""",0.0,0.77,0.17,0.0,AK
"""0265800""","""St. George""",0.01,11.06,2.72,0.0,AK
"""0266140""","""St. Mary's""",0.02,46.81,10.38,0.0,AK
"""0266360""","""St. Michael""",0.01,12.86,3.09,0.0,AK
"""0266470""","""St. Paul""",0.01,13.48,3.32,0.0,AK
"""0266510""","""Salamatof""",0.25,316.2,65.86,0.0,AK
"""0266550""","""Salcha""",0.54,703.28,225.59,0.0,AK
"""0267020""","""Sand Point""",0.02,23.71,7.43,0.0,AK
"""0267460""","""Savoonga""",0.0,5.35,1.2,0.0,AK
"""0267570""","""Saxman""",0.42,395.5,126.51,2.2,AK
"""0267680""","""Scammon Bay""",0.0,0.25,0.05,0.0,AK
"""0268230""","""Selawik""",0.0,0.43,0.09,0.0,AK
"""0268340""","""Seldovia""",0.0,0.35,0.14,0.0,AK
"""0268370""","""Seldovia Village""",0.02,17.54,6.91,0.0,AK
"""0268560""","""Seward""",1.0,2748.0,799.0,0.0,AK
"""0268670""","""Shageluk""",0.0,0.41,0.15,0.0,AK
"""0268890""","""Shaktoolik""",0.0,0.37,0.11,0.0,AK
"""0269770""","""Shishmaref""",0.0,0.52,0.15,0.0,AK
"""0270100""","""Shungnak""",0.0,0.51,0.11,0.0,AK
"""0270320""","""Silver Springs""",0.0,1.15,0.29,0.0,AK
"""0270540""","""Sitka""",11.0,8810.0,3545.0,2.2,AK
"""0270760""","""Skagway""",0.02,22.51,9.17,0.0,AK
"""0270870""","""Skwentna""",0.03,17.82,8.36,0.0,AK
"""0270930""","""Slana""",0.03,10.75,3.2,0.0,AK
"""0271090""","""Sleetmute""",0.01,2.14,0.66,0.0,AK
"""0271640""","""Soldotna""",1.9,4368.98,1654.26,0.0,AK
"""0272190""","""South Naknek""",0.18,166.46,66.07,0.0,AK
"""0272230""","""South Van Horn""",1.07,851.24,310.46,1.9,AK
"""0272960""","""Stebbins""",0.02,20.75,4.98,0.0,AK
"""0272985""","""Steele Creek""",1.57,5921.75,2174.34,0.4,AK
"""0273070""","""Sterling""",1.21,3307.44,1209.39,0.0,AK
"""0273290""","""Stevens Village""",0.0,0.25,0.07,0.0,AK
"""0273400""","""Stony River""",0.0,0.07,0.02,0.0,AK
"""0273950""","""Sunrise""",0.01,9.0,3.59,0.0,AK
"""0274340""","""Susitna""",0.08,95.26,26.29,0.0,AK
"""0274350""","""Susitna North""",0.45,452.94,190.84,0.0,AK
"""0274525""","""Sutton-Alpine""",0.3,457.33,96.98,0.0,AK
"""0274610""","""Takotna""",0.0,0.65,0.27,0.0,AK
"""0274830""","""Talkeetna""",0.62,640.39,270.39,0.0,AK
"""0275050""","""Tanacross""",0.0,4.07,1.37,0.0,AK
"""0275077""","""Tanaina""",3.44,9627.94,2572.51,0.2,AK
"""0275160""","""Tanana""",0.0,0.22,0.06,0.0,AK
"""0275380""","""Tatitlek""",0.0,1.36,0.42,0.0,AK
"""0275480""","""Tazlina""",0.0,3.69,0.93,0.0,AK
"""0275930""","""Teller""",0.0,0.22,0.05,0.0,AK
"""0276260""","""Tenakee Springs""",0.01,4.06,1.18,0.0,AK
"""0276590""","""Tetlin""",0.0,3.47,1.17,0.0,AK
"""0277140""","""Thorne Bay""",0.13,86.49,42.59,0.0,AK
"""0277690""","""Togiak""",0.02,14.66,3.89,0.0,AK
"""0277800""","""Tok""",1.0,1197.0,464.0,0.0,AK
"""0278240""","""Toksook Bay""",0.01,16.88,3.92,0.0,AK
"""0278297""","""Tolsona""",0.03,10.38,2.2,0.0,AK
"""0278350""","""Tonsina""",0.01,1.37,0.68,0.0,AK
"""0278680""","""Trapper Creek""",0.02,13.12,6.15,0.0,AK
"""0278790""","""Tuluksak""",0.0,1.05,0.23,0.0,AK
"""0279120""","""Tuntutuliak""",0.04,94.24,19.87,0.0,AK
"""0279230""","""Tununak""",0.02,35.74,8.29,0.0,AK
"""0279780""","""Twin Hills""",0.01,8.0,2.12,0.0,AK
"""0279830""","""Two Rivers""",0.01,9.83,4.19,0.0,AK
"""0279890""","""Tyonek""",0.01,4.39,0.85,0.0,AK
"""0280100""","""Ugashik""",0.02,10.08,3.27,0.0,AK
"""0280660""","""Unalakleet""",0.0,1.0,0.29,0.0,AK
"""0280770""","""Unalaska""",0.24,539.91,109.58,0.0,AK
"""0281320""","""Upper Kalskag""",0.0,1.24,0.35,0.0,AK
"""0282200""","""Valdez""",1.84,1454.31,486.59,0.0,AK
"""0282420""","""Venetie""",0.0,0.39,0.14,0.0,AK
"""0282750""","""Wainwright""",0.0,0.51,0.14,0.0,AK
"""0282860""","""Wales""",0.0,0.52,0.15,0.0,AK
"""0283080""","""Wasilla""",5.2,9283.31,3020.92,1.3,AK
