place,name,blkgrps,population,households,alltransit_performance_score,state
"""4262320""","""Port Vue""",4.0,3747.0,1856.0,1.9,PA
"""4262340""","""Potlicker Flats""",0.01,12.27,4.64,0.0,PA
"""4262396""","""Pottsgrove""",3.0,3237.0,1319.0,1.4,PA
"""4262416""","""Pottstown""",20.0,22715.0,9333.0,4.1,PA
"""4262432""","""Pottsville""",13.0,13827.0,5881.0,3.7,PA
"""4262712""","""Pringle""",1.0,953.0,422.0,2.4,PA
"""4262736""","""Progress""",8.01,9123.79,4260.41,3.2,PA
"""4262744""","""Prompton""",0.07,87.32,37.62,0.0,PA
"""4262752""","""Prospect""",1.0,1226.0,491.0,0.0,PA
"""4262784""","""Prospect Park""",0.01,14.53,6.6,0.0,PA
"""4262792""","""Prospect Park""",6.0,6492.0,2574.0,7.0,PA
"""4262920""","""Punxsutawney""",6.0,5848.0,2704.0,0.4,PA
"""4263009""","""Pymatuning Central""",2.57,1937.63,936.63,0.0,PA
"""4263011""","""Pymatuning North""",0.11,109.14,48.46,0.0,PA
"""4263013""","""Pymatuning South""",0.29,219.5,98.73,0.0,PA
"""4263048""","""Quakertown""",7.99,8871.52,3601.27,0.7,PA
"""4263064""","""Quarryville""",1.0,2736.0,955.0,0.0,PA
"""4263116""","""Queens Gate""",1.44,1324.08,671.76,2.1,PA
"""4263160""","""Quentin""",0.12,143.93,49.01,0.0,PA
"""4263288""","""Railroad""",0.46,868.57,342.72,0.0,PA
"""4263312""","""Rainsburg""",0.0,5.87,2.19,0.0,PA
"""4263349""","""Ramblewood""",0.29,460.69,171.2,1.7,PA
"""4263360""","""Ramey""",0.04,72.52,27.53,0.0,PA
"""4263408""","""Rankin""",2.0,2195.0,943.0,8.3,PA
"""4263416""","""Ranshaw""",0.01,12.36,3.24,0.0,PA
"""4263488""","""Raubsville""",0.33,585.73,223.04,0.0,PA
"""4263496""","""Rauchtown""",0.08,75.86,28.41,0.0,PA
"""4263536""","""Ravine""",0.12,237.72,87.74,0.0,PA
"""4263624""","""Reading""",68.93,88197.33,28954.52,6.5,PA
"""4263664""","""Reamstown""",1.19,1887.14,727.0,0.0,PA
"""4263688""","""Rebersburg""",0.02,44.44,13.21,0.0,PA
"""4263808""","""Red Hill""",3.0,2472.0,1039.0,0.0,PA
"""4263840""","""Red Lion""",6.0,6325.28,2356.57,2.0,PA
"""4263976""","""Reedsville""",0.05,64.36,27.36,0.0,PA
"""4264032""","""Refton""",0.19,205.84,67.46,0.0,PA
"""4264056""","""Rehrersburg""",0.04,75.79,23.91,0.0,PA
"""4264072""","""Reiffton""",1.31,3561.83,1307.35,2.1,PA
"""4264104""","""Reinerton""",0.03,42.68,19.08,0.0,PA
"""4264112""","""Reinholds""",0.16,390.55,132.18,0.0,PA
"""4264184""","""Rennerdale""",0.21,359.07,164.26,0.0,PA
"""4264188""","""Renningers""",0.39,305.19,106.07,1.4,PA
"""4264200""","""Renovo""",1.0,1224.43,502.19,0.0,PA
"""4264224""","""Republic""",1.0,913.51,354.88,1.8,PA
"""4264288""","""Revloc""",0.03,45.59,18.08,0.0,PA
"""4264296""","""Rew""",0.05,50.99,21.93,0.0,PA
"""4264368""","""Reynolds Heights""",1.78,1405.19,635.74,0.0,PA
"""4264376""","""Reynoldsville""",3.0,2707.0,1209.0,0.0,PA
"""4264392""","""Rheems""",0.58,857.51,327.47,1.3,PA
"""4264432""","""Rices Landing""",0.37,316.47,127.39,0.0,PA
"""4264440""","""Riceville""",0.02,23.97,11.38,0.0,PA
"""4264464""","""Richboro""",3.12,5457.63,1836.63,0.2,PA
"""4264488""","""Richfield""",0.1,128.45,46.7,0.0,PA
"""4264560""","""Richland""",1.0,1510.0,605.0,0.0,PA
"""4264584""","""Richlandtown""",1.0,1325.0,488.0,0.0,PA
"""4264784""","""Ridgway""",6.0,3882.0,1876.0,0.0,PA
"""4264832""","""Ridley Park""",5.0,7035.0,2757.0,7.3,PA
"""4264856""","""Riegelsville""",1.0,758.0,355.0,0.0,PA
"""4264904""","""Rimersburg""",1.0,912.0,395.0,0.0,PA
"""4265000""","""Ringtown""",1.0,830.0,340.0,0.0,PA
"""4265088""","""Riverside""",0.12,72.34,41.39,2.9,PA
"""4265112""","""Riverside""",2.0,2024.0,840.0,0.0,PA
"""4265192""","""Riverview Park""",1.81,2439.16,984.4,0.9,PA
"""4265256""","""Roaring Spring""",2.0,2483.0,1018.0,0.0,PA
"""4265336""","""Robesonia""",2.0,1926.0,801.0,0.0,PA
