week,start_date,end_date,zip_code,vaccine_measure_id,final_zip_pred,state_name,county_name,vaccine_measure_name,definition
26,2021-06-25,2021-07-01,10308,1,0.0473155000621371,New York,Richmond County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10309,1,0.0462754971002757,New York,Richmond County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01031,1,0.0577580037705206,Massachusetts,Worcester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10310,1,0.0534938257106468,New York,Richmond County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10311,1,0.0536412985013122,New York,Richmond County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10312,1,0.0428233731056737,New York,Richmond County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10314,1,0.0398724990504055,New York,Richmond County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01032,1,0.0278689746982503,Massachusetts,Hampshire County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01033,1,0.0291430265810923,Massachusetts,Hampshire County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01034,1,0.0279576978519661,Massachusetts,Hampden County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01035,1,0.0214094775351174,Massachusetts,Hampshire County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01036,1,0.0407466258147537,Massachusetts,Hampden County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01037,1,0.0686417880215944,Massachusetts,Worcester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01038,1,0.0210079218079967,Massachusetts,Hampshire County,high_vaccine_potential,yes probably will and no probably wont respondents
